"","biweek","biweek_year","species","SITE","MEI_runlag2","chla_rollmean_30","SST_rollmean_30","BK_stand_30","kelp_biomass","adults"
"4878",2,600,"SP","GAVIOTA",0.551,0.0579878565920551,0.264838761697007,-0.900928676515582,0.346938038019466,-0.978072219183642
"4879",3,601,"SP","GAVIOTA",0.30425,0.268637926540749,-0.0519825395747969,-0.936170777993805,0.17002846329392,-1.10170590728783
"4880",4,602,"SP","GAVIOTA",0.30425,0.455884252309862,-0.130290517042126,-0.990031348177504,0.00141147424582301,-1.10170590728783
"4881",5,603,"SP","GAVIOTA",0.175,1.12532239113104,-0.521920607323998,-0.990696293488413,-0.155939000451078,-1.10170590728783
"4882",6,604,"SP","GAVIOTA",0.175,0.850784893537962,-0.949219022561604,-1.01263948874844,-0.326648687290378,-1.10170590728783
"4883",7,605,"SP","GAVIOTA",0.113,0.0278678927416512,-1.06192371528461,-1.00798487157207,-0.455453216183974,-1.10170590728783
"4884",8,606,"SP","GAVIOTA",0.113,-0.142205972175306,-1.04292164922957,-0.835764036046415,-0.574362884782535,-1.10170590728783
"4885",9,607,"SP","GAVIOTA",0.113,-0.334782789913593,-1.12315056893645,-0.343039560662208,-0.692668922509672,-1.10170590728783
"4886",10,608,"SP","GAVIOTA",0.0687499999999997,0.421142163169782,-1.16831541625637,-0.19143202977476,-0.801799571282863,-1.10170590728783
"4887",11,609,"SP","GAVIOTA",0.0687499999999997,1.87080889592344,-1.11316705060787,0.0964892898492086,-0.83890836889822,-1.10170590728783
"4888",12,610,"SP","GAVIOTA",0.0242499999999997,1.85675960035704,-1.04734073347857,1.00945920172845,-0.707428528319493,-1.10170590728783
"4889",13,611,"SP","GAVIOTA",0.0242499999999997,1.51364923657858,-1.01597424906861,1.16572134979226,-0.529769329037583,-1.10170590728783
"4890",14,612,"SP","GAVIOTA",0.0202499999999997,1.41337202327457,-0.857446357739697,0.733506897700848,-0.32962700201981,-1.10170590728783
"4891",15,613,"SP","GAVIOTA",0.0202499999999997,1.32038067825693,-0.603709743496399,1.14510804515407,-0.079201897621756,-1.10170590728783
"4892",16,614,"SP","GAVIOTA",0.0452499999999997,1.07624068029217,-0.564226571379078,2.0520934492351,0.140715846891024,-1.10170590728783
"4893",17,615,"SP","GAVIOTA",0.0452499999999997,0.825833488994205,-0.317858090611777,2.00488233216051,0.296679773731502,-1.10170590728783
"4894",18,616,"SP","GAVIOTA",0.0457499999999997,1.30820239245013,0.0409084360399529,1.73025991875474,0.398052716215463,-1.10170590728783
"4895",19,617,"SP","GAVIOTA",0.0457499999999997,1.06550119078637,0.110062594905651,1.50018884117993,0.459151145422257,-1.10170590728783
"4896",20,618,"SP","GAVIOTA",-0.0227500000000003,0.231923855571564,0.191996025860047,1.21891697466506,0.47754120044497,-1.10170590728783
"4897",21,619,"SP","GAVIOTA",-0.0227500000000003,-0.132409510831638,-0.000198080327397419,1.24418489647962,0.413899801355305,-1.10170590728783
"4898",22,620,"SP","GAVIOTA",-0.0227500000000003,-0.218640420688611,0.0428113407867454,0.794681866304562,0.260591402603274,-1.10170590728783
"4899",23,621,"SP","GAVIOTA",-0.163,0.0486121737256135,0.346104827779519,0.0725512586564536,0.0450786109518871,-1.10170590728783
"4900",24,622,"SP","GAVIOTA",-0.163,0.48711971846638,0.283380892327256,0.393719843825916,-0.225640446422396,-1.10170590728783
"4901",25,623,"SP","GAVIOTA",-0.245,0.406967638709809,0.119252499673851,0.351163343927686,-0.558718254656546,-1.10170590728783
"4902",26,624,"SP","GAVIOTA",-0.245,-0.148789749305438,0.308777110250435,-0.433472122945951,-0.927452571900009,-1.10170590728783
"4903",1,625,"SP","GAVIOTA",-0.1885,-0.017082142820931,0.3471780439803,-0.745331473762675,-1.26947428078083,-1.10170590728783
"4904",2,626,"SP","GAVIOTA",-0.1885,0.4292744782906,0.163371185312059,-0.738017075342665,-1.42003614188118,-1.10170590728783
"4905",3,627,"SP","GAVIOTA",-0.12125,0.442348744640149,0.0376978319862778,-1.13764920719949,-1.30844209602385,-1.10506377224362
"4906",4,628,"SP","GAVIOTA",-0.12125,0.764595351760931,-0.3129880896844,-1.40628711280708,-1.08758594710908,-1.10506377224362
"4907",5,629,"SP","GAVIOTA",-0.0632500000000003,0.515633981418563,-0.471227384568699,-1.51799792503993,-0.823078289620617,-1.10506377224362
"4908",6,630,"SP","GAVIOTA",-0.0632500000000003,-0.369431115463927,-0.344489849269882,-1.43687459710893,-0.55323262092069,-1.10506377224362
"4909",7,631,"SP","GAVIOTA",-0.0995000000000003,-0.479836189724166,-0.294491070847728,-1.26797848813782,-0.313334051136253,-1.10506377224362
"4910",8,632,"SP","GAVIOTA",-0.0995000000000003,0.00215595487722311,-0.43727259476738,-0.879650426566466,-0.121044424377735,-1.10506377224362
"4911",9,633,"SP","GAVIOTA",-0.0995000000000003,0.197616799817637,-0.677201823053906,-0.644924731815286,0.0761115294587639,-1.10506377224362
"4912",10,634,"SP","GAVIOTA",-0.203,0.0231669264307156,-0.614117136025363,-0.785893137728175,0.302175832810918,-1.10506377224362
"4913",11,635,"SP","GAVIOTA",-0.203,0.348378782095231,-0.475691565129948,-0.43945663074414,0.561623179329244,-1.10506377224362
"4914",12,636,"SP","GAVIOTA",-0.18575,1.53791303443528,-0.565561315744232,0.106463469512856,0.781031592275439,-1.10506377224362
"4915",13,637,"SP","GAVIOTA",-0.18575,1.63879641142422,-0.7783808158954,0.498781202949681,0.940211019290646,-1.10506377224362
"4916",14,638,"SP","GAVIOTA",-0.0492500000000003,1.35233595550112,-0.879568832643715,0.921686420688352,1.08908309950178,-1.10506377224362
"4917",15,639,"SP","GAVIOTA",-0.0492500000000003,1.8546665822312,-0.769714004439139,0.929000819108347,1.19298337617649,-1.10506377224362
"4918",16,640,"SP","GAVIOTA",0.27075,1.43941366159647,-0.458421063121343,1.14311320922134,1.24351177525782,-1.10506377224362
"4919",17,641,"SP","GAVIOTA",0.27075,0.738259476878236,-0.120325023305213,1.34658647435975,1.23033321064355,-1.10506377224362
"4920",18,642,"SP","GAVIOTA",0.6015,0.463997132107533,0.202078760719983,1.38648319301434,1.16621224707829,-1.10506377224362
"4921",19,643,"SP","GAVIOTA",0.6015,-0.451330906584274,0.779932673501083,0.853197053664623,1.08413939180051,-1.10506377224362
"4922",20,644,"SP","GAVIOTA",0.6015,-1.23844386030182,1.14622066865912,0.411008421909579,0.979741855522244,-1.10506377224362
"4923",21,645,"SP","GAVIOTA",0.825,-1.18849581825755,1.01658817769011,0.296637828433076,0.831119874981926,-1.10506377224362
"4924",22,646,"SP","GAVIOTA",0.825,-1.13492085723765,0.897624609994636,0.0339844306236823,0.684921338512167,-1.10506377224362
"4925",23,647,"SP","GAVIOTA",0.98725,-1.05958069462991,1.01135743206701,0.00472683694364779,0.528278435457697,-1.10506377224362
"4926",24,648,"SP","GAVIOTA",0.98725,-0.822868082031902,1.15507689271149,0.053267844640067,0.378390308968573,-1.10506377224362
"4927",25,649,"SP","GAVIOTA",0.883,-0.91467785304547,1.25372166339746,-0.455415318205976,0.212306871028525,-1.10506377224362
"4928",26,650,"SP","GAVIOTA",0.883,-1.1792059787063,1.42469513061795,-0.725383114435379,0.0692790711332654,-1.10506377224362
"4929",1,651,"SP","GAVIOTA",0.73125,-1.14749245179983,1.35324123700326,-0.805176551744562,-0.0824061374725841,-1.10506377224362
"4930",2,652,"SP","GAVIOTA",0.73125,-1.03587116380934,0.98196599979482,-0.967423207606567,-0.194736081135517,-1.10506377224362
"4931",3,653,"SP","GAVIOTA",0.69425,-1.06157628717618,0.829498559836532,-1.42956019868892,-0.242843964301066,-0.929005758395119
"4932",4,654,"SP","GAVIOTA",0.69425,-0.99088607025547,0.712329691712719,-1.62172939354187,-0.321881821473701,-0.929005758395119
"4933",5,655,"SP","GAVIOTA",0.5955,-0.849540564350352,0.47768533012842,-1.42889525337801,-0.392801021784098,-0.929005758395119
"4934",6,656,"SP","GAVIOTA",0.5955,-0.915688198252026,0.179559454953708,-1.48275582356171,-0.486676993665735,-0.929005758395119
"4935",7,657,"SP","GAVIOTA",0.5515,-1.09957082267429,0.100187290352937,-1.64633237004554,-0.577459287362426,-0.929005758395119
"4936",8,658,"SP","GAVIOTA",0.5515,-1.15564837113021,0.174572218923805,-1.51400825317447,-0.734046437217785,-0.929005758395119
"4937",9,659,"SP","GAVIOTA",0.5515,-1.02848047460863,0.126909236475057,-0.997345746597511,-0.969247855563327,-0.929005758395119
"4938",10,660,"SP","GAVIOTA",0.55375,-0.660288011287522,0.00363480862737281,-0.886299879675566,-1.21254380476988,-0.929005758395119
"4939",11,661,"SP","GAVIOTA",0.55375,-0.458237142953115,-0.0256664336005597,-0.501961489969666,-1.32970406430658,-0.929005758395119
"4940",12,662,"SP","GAVIOTA",0.51825,0.444732116431346,-0.212124741786091,0.0200205790945753,-1.30864509088107,-0.929005758395119
"4941",13,663,"SP","GAVIOTA",0.51825,1.20940690164296,-0.468341454525472,0.28200903159306,-1.13912428261757,-0.929005758395119
"4942",14,664,"SP","GAVIOTA",0.6125,0.85662098097429,-0.551330064187854,0.487477132664207,-0.988940225296812,-0.929005758395119
"4943",15,665,"SP","GAVIOTA",0.6125,1.0665675432601,-0.621981304853939,0.642409390106211,-0.830067676554598,-0.929005758395119
"4944",16,666,"SP","GAVIOTA",0.90625,0.912150359965958,-0.602230700908954,0.865831014571923,-0.730571532171477,-0.929005758395119
"4945",17,667,"SP","GAVIOTA",0.90625,-0.0394995637066164,-0.296348880142365,0.970892373695668,-0.653077954993444,-0.929005758395119
"4946",18,668,"SP","GAVIOTA",1.31675,-0.431908987359431,-0.0303560630401651,1.0932423109031,-0.602968165833265,-0.929005758395119
"4947",19,669,"SP","GAVIOTA",1.31675,-0.805831610754135,0.291163901038972,1.20096345127049,-0.650926694836883,-0.929005758395119
"4948",20,670,"SP","GAVIOTA",1.31675,-1.09328174407106,0.908870728737652,0.53601814036062,-0.717738620606276,-0.929005758395119
"4949",21,671,"SP","GAVIOTA",1.65575,-0.956502531083772,1.18621787061805,0.48814207797511,-0.814829087892098,-0.929005758395119
"4950",22,672,"SP","GAVIOTA",1.65575,-0.939834401993203,1.19979078808996,0.688290616558991,-0.937415682428347,-0.929005758395119
"4951",23,673,"SP","GAVIOTA",2.01125,-1.28077023306946,1.49443550885995,0.224158789543902,-1.08785203627365,-0.929005758395119
"4952",24,674,"SP","GAVIOTA",2.01125,-1.48293734800543,1.96976665794734,-0.315776802914906,-1.28740496693506,-0.929005758395119
"4953",25,675,"SP","GAVIOTA",2.24625,-1.49399365136111,2.01747473240798,-0.510605779011493,-1.54185941009497,-0.929005758395119
"4954",26,676,"SP","GAVIOTA",2.24625,-1.4449099643038,1.97485312771007,-0.529224247716971,-1.88607377695947,-0.929005758395119
"4955",1,677,"SP","GAVIOTA",2.285,-1.29787697483971,1.71832076744734,-0.651574184924384,-2.39016694265782,-0.929005758395119
"4956",2,678,"SP","GAVIOTA",2.285,-1.11601696423037,1.03595998052491,-0.643594841193466,-2.58633938335526,-0.929005758395119
"4957",3,679,"SP","GAVIOTA",2.36325,-1.07544156408098,0.610266863443838,-1.01596421530299,-2.63459255559998,-0.964415536613205
"4958",4,680,"SP","GAVIOTA",2.36325,-0.921158398081344,0.500583400881742,-0.786558083039087,-2.45962660048532,-0.964415536613205
"4959",5,681,"SP","GAVIOTA",2.36325,-0.704480452146212,0.220206020414939,-0.222684459387525,-2.22389747153885,-0.964415536613205
"4960",6,682,"SP","GAVIOTA",2.302,-0.552900782940972,-0.255558025059544,-0.762620051846332,-2.03834517221156,-0.964415536613205
"4961",7,683,"SP","GAVIOTA",2.302,-0.290065931377555,-0.435360654072694,-1.25068991005417,-1.87361854957926,-0.964415536613205
"4962",8,684,"SP","GAVIOTA",2.223,-0.149600874669413,-0.487641130611104,-0.81182600485366,-1.79584103243787,-0.964415536613205
"4963",9,685,"SP","GAVIOTA",2.223,-0.357833685373726,-0.36683778767353,-0.661548364588032,-1.80125365780317,-0.964415536613205
"4964",10,686,"SP","GAVIOTA",2.20125,-0.424313072622997,-0.185447900576957,-0.381606388694982,-1.80376416470173,-0.964415536613205
"4965",11,687,"SP","GAVIOTA",2.20125,0.122829694488632,-0.240767632728038,0.201550648972967,-1.55084912014358,-0.964415536613205
"4966",12,688,"SP","GAVIOTA",2.12225,0.885282113520444,-0.593816403171038,0.247431875425748,-1.12325075581938,-0.964415536613205
"4967",13,689,"SP","GAVIOTA",2.12225,0.858387593122865,-0.647188115341455,0.199555813040237,-0.742778931419576,-0.964415536613205
"4968",14,690,"SP","GAVIOTA",2.12325,0.881087688110945,-0.648775386326042,0.602512671451619,-0.348205664509385,-0.964415536613205
"4969",15,691,"SP","GAVIOTA",2.12325,1.19169058045151,-0.625985537089271,1.21160257624504,0.0430974507525654,-0.964415536613205
"4970",16,692,"SP","GAVIOTA",2.01175,0.992977653440515,-0.430247142692024,0.858516616151908,0.343602409063191,-0.964415536613205
"4971",17,693,"SP","GAVIOTA",2.01175,1.04273167708966,-0.421760694122795,1.21891697466506,0.540743758786852,-0.964415536613205
"4972",18,694,"SP","GAVIOTA",2.01175,1.23694467670595,-0.303013583221606,1.05800020942487,0.644589035390458,-0.964415536613205
"4973",19,695,"SP","GAVIOTA",1.73675,1.1073688156013,0.0337927973606382,1.22889115432871,0.672929362231608,-0.964415536613205
"4974",20,696,"SP","GAVIOTA",1.73675,0.286060575698753,0.473708146391655,1.31267426350335,0.637858497397708,-0.964415536613205
"4975",21,697,"SP","GAVIOTA",1.32925,-0.377994357664739,0.73189991900949,1.05268064693758,0.528099407472176,-0.964415536613205
"4976",22,698,"SP","GAVIOTA",1.32925,-0.725468467820702,0.790430249193711,0.94429456125928,0.336761682073058,-0.964415536613205
"4977",23,699,"SP","GAVIOTA",0.84475,-0.68922084171145,0.644375002036652,0.957593467477484,0.0519417234005351,-0.964415536613205
"4978",24,700,"SP","GAVIOTA",0.84475,-0.436079836780058,0.672440695788937,0.70890392119719,-0.318990200713728,-0.964415536613205
"4979",25,701,"SP","GAVIOTA",0.3795,-0.202896442861544,0.739935449180159,-0.0291853739127551,-0.757147223660398,-0.964415536613205
"4980",26,702,"SP","GAVIOTA",0.3795,0.243676393090545,0.542366291406601,-0.192349195720844,-1.2335033560431,-0.964415536613205
"4981",23,205,"SP","OCNBCH",2.802,-1.42292217807193,2.48931409851841,-0.128927170549234,-0.780443510276197,-0.652824322183472
"4982",24,206,"SP","OCNBCH",2.802,-1.5182435755079,2.15174194773997,-0.418178380795023,-0.888699075650436,-0.652824322183472
"4983",25,207,"SP","OCNBCH",2.802,-1.62371974435146,1.84177472492574,-0.577100310102481,-1.00348718090543,-0.652824322183472
"4984",26,208,"SP","OCNBCH",2.836,-1.65346911433936,1.74208706076485,-1.07647423859579,-1.05797595149679,-0.652824322183472
"4985",1,209,"SP","OCNBCH",2.836,-1.56286738147443,1.5559460307267,-1.24537034756689,-1.02787693159748,-0.652824322183472
"4986",2,210,"SP","OCNBCH",2.767,-1.37979975192177,1.20121407459568,-1.65364676846554,-0.961441263713954,-0.838078097936967
"4987",3,211,"SP","OCNBCH",2.767,-1.19110845454072,0.821689347063543,-1.65165193253281,-0.869365363153563,-0.838078097936967
"4988",4,212,"SP","OCNBCH",2.59375,-1.1231266741777,0.720452128943209,-1.6037758701473,-0.745746728356772,-0.838078097936967
"4989",5,213,"SP","OCNBCH",2.59375,-1.08015036586848,0.758605452320454,-1.38434391754705,-0.612344269325411,-0.838078097936967
"4990",6,214,"SP","OCNBCH",2.44325,-0.895998235549919,0.692376595151083,-1.56919871397999,-0.493864701817431,-0.838078097936967
"4991",7,215,"SP","OCNBCH",2.44325,-0.409510273646157,0.523498706756059,-1.17532179843483,-0.428343084695825,-0.838078097936967
"4992",8,216,"SP","OCNBCH",2.52775,-0.0157514599036844,0.283915444731153,-0.149013104768442,-0.379748448562698,-0.838078097936967
"4993",9,217,"SP","OCNBCH",2.52775,-0.295124237167867,0.218455589216049,-0.088480152326992,-0.324996902285107,-0.838078097936967
"4994",10,218,"SP","OCNBCH",2.57875,-0.522967394547441,0.202328793200142,-0.102237641518231,-0.233800648167582,-0.838078097936967
"4995",11,219,"SP","OCNBCH",2.57875,-0.13081481031934,0.168778206042081,0.357950371928693,-0.0634887177217339,-0.838078097936967
"4996",12,220,"SP","OCNBCH",2.57875,-0.314409552851004,0.276156212949087,0.198890867729326,0.146764218952576,-0.838078097936967
"4997",13,221,"SP","OCNBCH",2.658,-0.693420439561205,0.54847513044007,-0.139566295523791,0.311448979685008,-0.838078097936967
"4998",14,222,"SP","OCNBCH",2.658,-0.839527616439528,0.720406217514471,0.512745054478788,0.431796427535385,-0.838078097936967
"4999",15,223,"SP","OCNBCH",2.6035,-0.970619250568846,0.783168670956249,0.893758717630138,0.509737345004856,-0.838078097936967
"5000",16,224,"SP","OCNBCH",2.6035,-1.10095724601962,0.934289898856725,0.528038796629701,0.540990020822304,-0.838078097936967
"5001",17,225,"SP","OCNBCH",2.25225,-1.27906495422201,1.16672227687635,0.846547600555531,0.507327572613935,-0.838078097936967
"5002",18,226,"SP","OCNBCH",2.25225,-1.44477418736871,1.47171943591804,0.404358968800467,0.383144158079307,-0.838078097936967
"5003",19,227,"SP","OCNBCH",1.6615,-1.47922449426812,1.77858754862412,-0.144220912700162,0.196036227566007,-0.838078097936967
"5004",20,228,"SP","OCNBCH",1.6615,-1.4020012571395,1.9816358897655,-0.113633428398307,-0.0438661805391646,-0.838078097936967
"5005",21,229,"SP","OCNBCH",0.9165,-1.39034808035195,2.17091045855753,-0.300483060763978,-0.344417197168775,-0.838078097936967
"5006",22,230,"SP","OCNBCH",0.9165,-1.31669522543278,2.37581825744451,-0.222019514076615,-0.710172644311767,-0.838078097936967
"5007",23,231,"SP","OCNBCH",0.20725,-1.04248049788081,2.19440622716985,-0.112968483087398,-1.13787236712207,-0.838078097936967
"5008",24,232,"SP","OCNBCH",0.20725,-0.927529645262195,1.78802260447777,0.0938295086055696,-1.64300218137019,-0.838078097936967
"5009",25,233,"SP","OCNBCH",0.20725,-1.05411845609284,1.46556717310546,-0.320431420091274,-2.26001572028371,-0.838078097936967
"5010",26,234,"SP","OCNBCH",-0.329,-1.03259950654073,1.08424035357893,-0.565131294506103,-3.00093195782461,-0.838078097936967
"5011",1,235,"SP","OCNBCH",-0.329,-1.0061208352641,0.672289834959859,-0.657558692722573,-3.60585577877354,-0.838078097936967
"5012",2,236,"SP","OCNBCH",-0.69425,-0.811645154615038,0.179108527094317,-0.713414098839001,-3.61155270584728,-0.860525792569949
"5013",3,237,"SP","OCNBCH",-0.69425,-0.530180042771223,-0.194952622192468,-0.739346965964486,-3.46092948089312,-0.860525792569949
"5014",4,238,"SP","OCNBCH",-0.8415,-0.685770269851787,-0.352616376469751,-1.45748790174713,-3.37499375342893,-0.860525792569949
"5015",5,239,"SP","OCNBCH",-0.8415,-1.04012211386688,-0.346865824975928,-1.30056080837241,-3.31456265445134,-0.860525792569949
"5016",6,240,"SP","OCNBCH",-0.95125,-1.05821452135747,-0.378419235427004,-0.742671692519036,-3.24345109879537,-0.860525792569949
"5017",7,241,"SP","OCNBCH",-0.95125,-0.674242591741284,-0.451672731666325,-0.344369451284029,-3.16075638125263,-0.860525792569949
"5018",8,242,"SP","OCNBCH",-1.039,-0.466056860789918,-0.485923504783653,0.151679750654728,-3.04693072003627,-0.860525792569949
"5019",9,243,"SP","OCNBCH",-1.039,-0.70766706202915,-0.482962151949263,0.109788196067406,-2.83800157147789,-0.860525792569949
"5020",10,244,"SP","OCNBCH",-1.0145,-0.656900386351046,-0.42420553798844,0.552641773133379,-2.61967655479344,-0.860525792569949
"5021",11,245,"SP","OCNBCH",-1.0145,-0.198211834406177,-0.471667650391092,0.505573144339685,-2.38349174098896,-0.860525792569949
"5022",12,246,"SP","OCNBCH",-1.0145,-0.424258021671465,-0.402798811631592,1.80577870763664,-2.11143060856362,-0.860525792569949
"5023",13,247,"SP","OCNBCH",-1.01325,-0.959412268189042,-0.104608171324108,2.52287472935928,-1.77600527037176,-0.860525792569949
"5024",14,248,"SP","OCNBCH",-1.01325,-1.02058471927779,0.0931946484185261,2.18707734734981,-1.42373704313046,-0.860525792569949
"5025",15,249,"SP","OCNBCH",-0.90375,-0.907743277096707,0.256976246714475,2.17909800361889,-1.09581771506479,-0.860525792569949
"5026",16,250,"SP","OCNBCH",-0.90375,-1.02999286556461,0.563752538752299,2.01286167589143,-0.813049808992059,-0.860525792569949
"5027",17,251,"SP","OCNBCH",-0.69625,-1.30538799779779,0.807743409592864,1.59660591126185,-0.584549903122081,-0.860525792569949
"5028",18,252,"SP","OCNBCH",-0.69625,-1.24642358653444,1.13237967214437,1.21891697466506,-0.424025123874236,-0.860525792569949
"5029",19,253,"SP","OCNBCH",-0.57275,-1.18864765209196,1.469228672492,1.20362323251413,-0.33007373199223,-0.860525792569949
"5030",20,254,"SP","OCNBCH",-0.57275,-1.09919394414309,1.35556064221475,1.5055084036672,-0.303065032536901,-0.860525792569949
"5031",21,255,"SP","OCNBCH",-0.52825,-1.02014533464264,1.4118265069799,0.970227428384765,-0.335852704011422,-0.860525792569949
"5032",22,256,"SP","OCNBCH",-0.52825,-0.930335184706637,1.40872740562885,0.457554593673263,-0.423978068049908,-0.860525792569949
"5033",23,257,"SP","OCNBCH",-0.52825,-1.07024151400733,1.19352372528173,-0.120947826818316,-0.557614200915211,-0.860525792569949
"5034",24,258,"SP","OCNBCH",-0.61225,-1.16765048616503,1.15848097728145,-0.427487615147762,-0.695150551490273,-0.860525792569949
"5035",25,259,"SP","OCNBCH",-0.61225,-1.10295649800685,1.1788432027614,-0.611086403771207,-0.788511370176085,-0.860525792569949
"5036",26,260,"SP","OCNBCH",-0.77325,-1.08686926528741,1.04127766409235,-1.11496718381623,-0.878950289019678,-0.860525792569949
"5037",1,261,"SP","OCNBCH",-0.77325,-0.719516541164393,0.662108721125273,-1.03790741056301,-0.862429005167972,-0.860525792569949
"5038",2,262,"SP","OCNBCH",-0.91175,-0.415324601706159,0.0860781853963909,-0.617661974067982,-0.704842544993232,-0.867594006657518
"5039",3,263,"SP","OCNBCH",-0.91175,-0.564089095670122,-0.147226501012774,-1.05120631678121,-0.508574861384557,-0.867594006657518
"5040",4,264,"SP","OCNBCH",-1.016,-0.740406831758133,-0.0972621511581288,-1.12169051973766,-0.28725878465845,-0.867594006657518
"5041",5,265,"SP","OCNBCH",-1.016,-0.849386679029112,-0.11166722918794,-1.14562855093041,-0.0424342301060372,-0.867594006657518
"5042",6,266,"SP","OCNBCH",-1.06225,-0.78853554477671,-0.216910313060598,-1.23140649603778,0.186874721783254,-0.867594006657518
"5043",7,267,"SP","OCNBCH",-1.06225,-0.705702662599287,-0.246615755117009,-1.11238128538492,0.35650243986772,-0.867594006657518
"5044",8,268,"SP","OCNBCH",-1.12625,-0.491659215802873,-0.262719588850637,-0.982716949757495,0.481612509056926,-0.867594006657518
"5045",9,269,"SP","OCNBCH",-1.12625,-0.419350614700631,-0.267999522475515,-0.732032567544477,0.601883288122019,-0.867594006657518
"5046",10,270,"SP","OCNBCH",-1.12625,-0.67245939917781,-0.18784765289986,-0.0710769285000762,0.7331115487116,-0.867594006657518
"5047",11,271,"SP","OCNBCH",-1.14675,-0.399121103518448,-0.000214468587330935,0.396379625069549,0.838839248692997,-0.867594006657518
"5048",12,272,"SP","OCNBCH",-1.14675,-0.291939725156874,0.209284556369772,0.736166678944501,0.910394313201531,-0.867594006657518
"5049",13,273,"SP","OCNBCH",-0.9635,-0.496958399353326,0.512709216684054,1.51149291146538,0.974870157596283,-0.867594006657518
"5050",14,274,"SP","OCNBCH",-0.9635,-0.158992586233325,0.517311958376438,1.43635409133258,1.03093542552854,-0.867594006657518
"5051",15,275,"SP","OCNBCH",-0.61875,-0.235205658779365,0.483198938154343,1.02475294387937,1.06824770741228,-0.867594006657518
"5052",16,276,"SP","OCNBCH",-0.61875,-1.05873615410292,0.989327588569238,0.929000819108347,1.07473556956313,-0.867594006657518
"5053",17,277,"SP","OCNBCH",-0.31125,-1.22071781535978,1.67166864943704,1.02076327201391,1.05676208955628,-0.867594006657518
"5054",18,278,"SP","OCNBCH",-0.31125,-1.18742801209303,1.72389421433098,1.3778389039725,1.02532279584822,-0.867594006657518
"5055",19,279,"SP","OCNBCH",-0.0722500000000002,-1.19716360653501,1.4651539439751,1.05866515473577,0.960980050198385,-0.867594006657518
"5056",20,280,"SP","OCNBCH",-0.0722500000000002,-1.37311903072727,1.63066874085097,0.722202827415394,0.857408033299558,-0.867594006657518
"5057",21,281,"SP","OCNBCH",-0.00225000000000018,-1.45110898554077,2.01380911107291,0.589213765233415,0.737370216253683,-0.867594006657518
"5058",22,282,"SP","OCNBCH",-0.00225000000000018,-1.39170506964951,1.96578458968829,0.192906359931138,0.569398504245102,-0.867594006657518
"5059",23,283,"SP","OCNBCH",-0.00225000000000018,-1.3898541031184,1.72798045190234,-0.153530147052898,0.344255888537654,-0.867594006657518
"5060",24,284,"SP","OCNBCH",-0.119,-1.43451735377297,1.58878500606372,-0.119617936196495,0.03833080964325,-0.867594006657518
"5061",25,285,"SP","OCNBCH",-0.119,-1.44540275085383,1.41675060021305,-0.261251287420296,-0.337569896340864,-0.867594006657518
"5062",26,286,"SP","OCNBCH",-0.21575,-1.42158388005008,1.07323279243002,-0.402884638644096,-0.610124687449619,-0.867594006657518
"5063",1,287,"SP","OCNBCH",-0.21575,-1.26808488414372,0.465476681128784,-0.531884028960609,-0.808167451908739,-0.867594006657518
"5064",2,288,"SP","OCNBCH",-0.35175,-1.09617291395264,0.065819273219588,-1.04721664491575,-1.15978850934137,-0.980839741053085
"5065",3,289,"SP","OCNBCH",-0.35175,-1.03607392171754,-0.00761786764016774,-1.47943109700716,-1.20648188793089,-0.980839741053085
"5066",4,290,"SP","OCNBCH",-0.457,-1.16989899581492,-0.111896789615757,-1.7181464636238,-1.12152526663036,-0.980839741053085
"5067",5,291,"SP","OCNBCH",-0.457,-1.21738647876517,-0.185024033257166,-1.35309148793429,-1.00676112331497,-0.980839741053085
"5068",6,292,"SP","OCNBCH",-0.5285,-1.00387514572835,-0.346372272190707,-0.972077824782938,-0.94127014223929,-0.980839741053085
"5069",7,293,"SP","OCNBCH",-0.5285,-0.800707856325963,-0.452545078368344,-0.865686575037359,-1.09780361558781,-0.980839741053085
"5070",8,294,"SP","OCNBCH",-0.602,-0.858218334807264,-0.491352667518943,-0.878985481255557,-1.1201021987017,-0.980839741053085
"5071",9,295,"SP","OCNBCH",-0.602,-1.10521894296342,-0.521081049964754,-0.823130075139128,-1.17197175350581,-0.980839741053085
"5072",10,296,"SP","OCNBCH",-0.602,-1.10356474892762,-0.385524199246412,-0.232658639051172,-1.18623641085239,-0.980839741053085
"5073",11,297,"SP","OCNBCH",-0.56675,-0.693413257836891,-0.267861781621352,1.08792274841581,-1.20699892223181,-0.980839741053085
"5074",12,298,"SP","OCNBCH",-0.56675,0.228115914230609,-0.272900691738861,1.37983373990523,-1.23293069160752,-0.980839741053085
"5075",13,299,"SP","OCNBCH",-0.443,-0.0226504750474908,-0.100453091786338,0.46952360926964,-0.987541984062414,-0.980839741053085
"5076",14,300,"SP","OCNBCH",-0.443,-1.1252774779633,0.288609997240017,0.339194328331308,-0.683783055988432,-0.980839741053085
"5077",15,301,"SP","OCNBCH",-0.247,-1.41150273890711,0.474923183642351,0.732841952389945,-0.425215638903262,-0.980839741053085
"5078",16,302,"SP","OCNBCH",-0.247,-1.32399446399953,0.782583285461706,0.961583139342944,-0.23307737319441,-0.980839741053085
"5079",17,303,"SP","OCNBCH",-0.0640000000000002,-1.01558724876589,1.37421262701845,0.830588913093695,-0.12710025781127,-0.980839741053085
